	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
Methodology	0.120118357241	-0.0868203118443	-0.0409531630576	0.0554657056928	0.179604887962	-0.0148453917354	-0.0846801325679	0.0148552516475	-0.0979144349694	-0.0864799618721	-0.0984608232975	-0.00142250163481	0.103470295668	-0.0489752963185	-0.0304975658655	0.0363718941808	0.0232741162181	-0.113770850003	0.0323127917945	-0.0739628747106	-0.135449662805	0.087021805346	-0.0216200649738	0.166088297963	-0.0343527644873	0.273606538773	0.116038955748	0.0167466085404	-0.0844529643655	0.103448323905	-0.0861953794956	0.131759986281	0.073435112834	-0.0577231645584	-0.130897089839	-0.024092964828	0.0528986752033	0.0594614855945	-0.0218493975699	-0.0356573201716	0.11032461375	-0.110689818859	-0.0567017421126	0.0123097477481	-0.0913966223598	-0.147527143359	0.100909620523	-0.0418521240354	0.105613850057	-0.113309755921	0.0306067373604	-0.0974684879184	0.0303156692535	0.0156589467078	0.0297488085926	-0.0257900133729	0.0339888781309	0.0954309105873	0.0107849938795	0.0532085746527	-0.0945975109935	0.00662811333314	0.044790264219	-0.00559522910044	0.156693696976	-0.0944780260324	-0.113913178444	-0.0401530265808	0.0265106521547	-0.126946955919	0.00191085040569	-0.0420627072453	-0.099200129509	-0.0455720201135	-0.0181416552514	-0.0834322944283	-0.0252701975405	-0.0106025189161	-0.0517536774278	0.0928572416306	-0.0266342051327	-0.0347749777138	0.0963836759329	0.0247018318623	-0.00182640820276	-0.0286026410758	-0.00560179864988	-0.115486636758	0.0153318718076	-0.049345523119	-0.0454973950982	0.138741329312	-0.0973564833403	0.0310892481357	0.0588007494807	0.0228876117617	0.117687277496	0.0721163153648	-0.00526318605989	0.0234432015568
Milestones	0.0192249882966	-0.0127107743174	-0.0103227207437	0.00636861240491	0.0335281975567	0.000725365011021	-0.019787658006	0.0015084631741	-0.0203264411539	-0.0167449843138	-0.0197970606387	-0.000499461602885	0.022970777005	-0.00895611289889	-0.00715266726911	0.00244799535722	0.00315376836807	-0.0207927506417	0.00328743853606	-0.0145560409874	-0.0239682141691	0.0181776024401	-0.00673194415867	0.033233564347	-0.00331500382163	0.046958964318	0.0189387518913	-0.00143662362825	-0.0109355477616	0.015795243904	-0.0181078799069	0.0238632876426	0.0130590191111	-0.0143377166241	-0.0242642536759	9.37708391575e-05	0.0142410574481	0.0104394396767	-0.00796071626246	-0.00547734368593	0.0214332062751	-0.0194934234023	-0.00735383201391	0.000555751379579	-0.0142924683169	-0.027452211827	0.0159757006913	-0.0128552680835	0.0219484847039	-0.0234158243984	0.00992613937706	-0.0190565772355	0.000444779463578	0.00610134331509	0.00787494517863	-0.00818616710603	0.00439414056018	0.0214590094984	-0.000671090674587	0.0126655763015	-0.022410614416	-0.00110657897312	0.00958217680454	-0.000642144004814	0.0260397866368	-0.0200565513223	-0.0176866389811	-0.00775721762329	0.00482664396986	-0.0207135714591	0.00541599141434	-0.00420437427238	-0.0174449589103	-0.010702425614	-0.00907080806792	-0.0153021793813	-0.000541469664313	0.000507115735672	-0.00588314374909	0.0182897578925	-0.00171402841806	-0.00861635804176	0.0225704051554	0.00499935075641	-0.00564651796594	-0.00746252620593	0.00073557329597	-0.0261377841234	0.00826987344772	-0.00692151254043	-0.0110261123627	0.0222541037947	-0.0182928647846	0.00531157664955	0.0159659124911	0.00123182102107	0.0200221706182	0.00963402166963	-2.05008800549e-05	0.00547298789024
Mgmt	0.203590884805	-0.158200576901	-0.0665953457355	0.093095459044	0.312304735184	-0.0255886223167	-0.155401095748	0.0214331522584	-0.173228889704	-0.143195524812	-0.176352962852	-0.00907790195197	0.177873671055	-0.0817516073585	-0.0492446906865	0.0665776506066	0.0417272262275	-0.194895714521	0.0558948367834	-0.135496452451	-0.239714667201	0.16236923635	-0.0410533547401	0.286800265312	-0.0729791671038	0.469686955214	0.197023957968	0.0216885283589	-0.13731071353	0.178740590811	-0.151805832982	0.222236126661	0.127112343907	-0.0973844528198	-0.222694218159	-0.0383917428553	0.0913883447647	0.107482239604	-0.0291785914451	-0.0639411136508	0.204386532307	-0.185704991221	-0.0981112346053	0.0320108830929	-0.160441607237	-0.252365916967	0.18170799315	-0.0716374740005	0.182372361422	-0.200051859021	0.0575273148715	-0.178278952837	0.0476595759392	0.0377273820341	0.0434956811368	-0.0415263958275	0.0552888847888	0.167237922549	0.0231476314366	0.0887277498841	-0.160783320665	0.0193238351494	0.0690421387553	-0.00627449620515	0.268080443144	-0.170987889171	-0.195865660906	-0.0755718573928	0.0464745238423	-0.22495046258	0.00787882879376	-0.0721152201295	-0.177119866014	-0.0713399648666	-0.0438570231199	-0.143485203385	-0.0342953614891	-0.00885851681232	-0.0844110995531	0.159729808569	-0.0396664515138	-0.0666614770889	0.178525030613	0.0397721156478	-0.005066617392	-0.0531747117639	-0.00388105050661	-0.204122513533	0.0317333005369	-0.0857120677829	-0.0853006988764	0.245995745063	-0.161754250526	0.0612979270518	0.104213126004	0.040270190686	0.207853287458	0.130851328373	-0.00801461469382	0.0411893539131
in	0.127400442958	-0.0906141474843	-0.0358060970902	0.0544587261975	0.193271443248	-0.0121935103089	-0.0982332900167	0.0100773870945	-0.103752732277	-0.0820835009217	-0.0988971740007	-0.00443597929552	0.103030130267	-0.0555314011872	-0.030246252194	0.0353676900268	0.027722986415	-0.114363409579	0.0335407331586	-0.0750931426883	-0.141237705946	0.0997862443328	-0.0234617292881	0.174541726708	-0.0406526550651	0.281470954418	0.117756575346	0.0123506560922	-0.0877648070455	0.10670670867	-0.0937177315354	0.136896818876	0.0735462382436	-0.0603377409279	-0.130796089768	-0.0292157642543	0.05150077492	0.066879093647	-0.0210683438927	-0.042081002146	0.121507875621	-0.111281491816	-0.0570590980351	0.0173491351306	-0.1025807634	-0.146677792072	0.107764691114	-0.0479724481702	0.109159745276	-0.118130877614	0.0275044869632	-0.106518372893	0.0277282167226	0.0224945433438	0.0282322894782	-0.0235970374197	0.0318496003747	0.0995826125145	0.0167998000979	0.0495751984417	-0.101548962295	0.00469040451571	0.0459376163781	-0.0084113208577	0.163060054183	-0.0974425151944	-0.120466426015	-0.0394974946976	0.0314601138234	-0.134416431189	0.00353167229332	-0.0421380959451	-0.11009478569	-0.0407176651061	-0.0284768491983	-0.0844068080187	-0.0265420861542	-0.0034727989696	-0.0446951836348	0.0895972773433	-0.0292647015303	-0.0355957858264	0.106341265142	0.0255980566144	-0.00268804165535	-0.0255545135587	-0.00478518707678	-0.119478859007	0.0135997477919	-0.0427021607757	-0.0483628809452	0.150212466717	-0.101058140397	0.0293201748282	0.0637678653002	0.0227963309735	0.126227378845	0.0812774151564	-0.0076964055188	0.01710565947
Gov	0.160093665123	-0.118989214301	-0.043638844043	0.075904071331	0.245036393404	-0.0243839826435	-0.114791497588	0.0168539937586	-0.13831011951	-0.106772363186	-0.128101572394	-0.00628534704447	0.128691956401	-0.0650974065065	-0.0345130711794	0.0477384217083	0.02544914186	-0.149919912219	0.0383585430682	-0.0962357446551	-0.180257171392	0.122247517109	-0.0293817203492	0.217575162649	-0.0482960194349	0.359553694725	0.146508216858	0.0163345076144	-0.111723937094	0.143031403422	-0.119910933077	0.166448622942	0.102746710181	-0.0755925476551	-0.167638152838	-0.0354619883001	0.065491437912	0.0824637636542	-0.0261414349079	-0.044817879796	0.154000356793	-0.14373087883	-0.0765164270997	0.0214188396931	-0.12652823329	-0.189684435725	0.135392099619	-0.0593528412282	0.140524998307	-0.159938678145	0.0420874245465	-0.13337059319	0.0345872044563	0.0255771856755	0.0262871365994	-0.0287221446633	0.0366961397231	0.120864197612	0.0154705308378	0.0664905235171	-0.119010783732	0.0101629756391	0.0617585144937	-0.00806333683431	0.211140424013	-0.12389934063	-0.151538267732	-0.0583782866597	0.031183289364	-0.172977432609	0.00426925020292	-0.0509303174913	-0.143147334456	-0.0523063614964	-0.0314027667046	-0.113130010664	-0.0313768051565	-0.00655900035053	-0.0586091764271	0.127351269126	-0.031363222748	-0.0439636819065	0.13069114089	0.0322571471334	-0.00769793242216	-0.0390887781978	-0.0100072920322	-0.152081474662	0.0270141679794	-0.0589403323829	-0.0710548907518	0.188763126731	-0.11854557693	0.0446813479066	0.0858385115862	0.0392752848566	0.160295218229	0.0997810065746	-0.008828853257	0.0322229228914
Assessment	0.0774299278855	-0.0646380335093	-0.0189471375197	0.0313637889922	0.117064997554	-0.00544274365529	-0.0554005727172	0.0104208001867	-0.0660329312086	-0.0565802492201	-0.0635435283184	-0.00389625970274	0.0597013868392	-0.0298174656928	-0.0158989243209	0.0265764985234	0.0114139616489	-0.0762581005692	0.0245539955795	-0.0540166758001	-0.0876945182681	0.0576700791717	-0.0167546235025	0.105344943702	-0.0214590597898	0.177609369159	0.0730342641473	0.00664735538885	-0.0568964108825	0.0691035240889	-0.0558294169605	0.0838636383414	0.0465351752937	-0.0371688380837	-0.0838558450341	-0.0198994744569	0.030802289024	0.0369241498411	-0.0161425862461	-0.0271651111543	0.0712941586971	-0.068605877459	-0.0413896217942	0.0146091775969	-0.0609466210008	-0.0921703800559	0.0714633464813	-0.0317058339715	0.0703962594271	-0.0790664479136	0.0213016495109	-0.0638082101941	0.0195391401649	0.00789032783359	0.0214282721281	-0.0176198985428	0.0210569184273	0.0649203807116	0.00919345393777	0.0315973646939	-0.0564787723124	0.00595995690674	0.0270818918943	-0.00136683450546	0.101699166	-0.0585533380508	-0.0781924426556	-0.0251132119447	0.0185612998903	-0.0897171571851	0.0063088145107	-0.0283055044711	-0.0667489990592	-0.0303942207247	-0.00987390894443	-0.051888410002	-0.0179425980896	-0.00693430192769	-0.026952939108	0.0567258149385	-0.0155157325789	-0.0201663300395	0.0662638098001	0.00854248274118	-0.00451424578205	-0.0138006210327	-0.00757085066289	-0.0782225430012	0.0149141391739	-0.0258572418243	-0.0323731005192	0.0963685587049	-0.0631485655904	0.0171417165548	0.0407930128276	0.0192269738764	0.0739923790097	0.0446291267872	-0.0072706732899	0.0159319154918
Stakeholders	0.0698675364256	-0.0539980903268	-0.0210165884346	0.0269313305616	0.109811589122	-0.00447799544781	-0.0538364872336	0.00344627141021	-0.0621478334069	-0.0503844097257	-0.0572504736483	-0.00340349785984	0.0606409236789	-0.032210431993	-0.0164152290672	0.022406026721	0.0125345420092	-0.064128421247	0.0176723785698	-0.0455176085234	-0.0752399414778	0.0520090647042	-0.00900039635599	0.097346432507	-0.0271797440946	0.158828184009	0.0613912716508	0.00491988193244	-0.0524725206196	0.0639668479562	-0.0527667440474	0.0799991041422	0.0425188168883	-0.0344092808664	-0.0750709250569	-0.0172245167196	0.0288186110556	0.0395091250539	-0.00840753130615	-0.0170438867062	0.0718051567674	-0.0662140250206	-0.0388672947884	0.00471784360707	-0.0547088086605	-0.0853473693132	0.0589835904539	-0.0277668442577	0.0604744665325	-0.0669956877828	0.015925116837	-0.057613901794	0.012501405552	0.0159706585109	0.0134297339246	-0.0121390940621	0.014388313517	0.0586261153221	0.00706714997068	0.0295781344175	-0.059270337224	0.00963261444122	0.0210518520325	-0.0032528070733	0.0955516397953	-0.0531959012151	-0.0716394633055	-0.0214389245957	0.0181421302259	-0.0809269174933	0.00569903012365	-0.0258666425943	-0.0582761727273	-0.025553477928	-0.00915664806962	-0.0465590395033	-0.0175137352198	-0.0036389650777	-0.0310187321156	0.0578950159252	-0.0137033946812	-0.0215927455574	0.0634739249945	0.016868494451	-0.00156246172264	-0.011610865593	0.000781563634519	-0.0713156163692	0.0107094421983	-0.0301368832588	-0.0289991814643	0.0783731788397	-0.0547942556441	0.0155377611518	0.0385834984481	0.0174573734403	0.0709798187017	0.0433283820748	-0.00612282752991	0.015330995433
Development	0.0709768757224	-0.0583442188799	-0.0224243048579	0.0307075437158	0.10462962836	-0.0133975213394	-0.0567988492548	0.00899876188487	-0.0569179318845	-0.0450953319669	-0.0588167048991	-0.00424627028406	0.0613257177174	-0.0291327089071	-0.0169996712357	0.0264867097139	0.0144099416211	-0.0667724683881	0.022850619629	-0.0459320135415	-0.0844598338008	0.0557931624353	-0.00921973306686	0.0966471806169	-0.0252195913345	0.157382830977	0.0677781701088	0.00288263917901	-0.0524919368327	0.0611480884254	-0.0546474829316	0.0798950940371	0.0394265763462	-0.0304112080485	-0.0784054845572	-0.0175468996167	0.0308621954173	0.0414487943053	-0.0148141747341	-0.0204444807023	0.0728446319699	-0.0690912902355	-0.0388386584818	0.012471514754	-0.0568301603198	-0.0879283994436	0.0600586235523	-0.025964492932	0.0651926994324	-0.0662485957146	0.0222384296358	-0.058942142874	0.0119697973132	0.0131685789675	0.0144005138427	-0.0170573946089	0.0216464865953	0.0521704480052	0.0055402489379	0.0255954582244	-0.0588494539261	0.00679407035932	0.0291256085038	-0.00712688127533	0.0896456837654	-0.057561378926	-0.0665727332234	-0.0259869415313	0.01564197056	-0.073726028204	0.00726765068248	-0.0223823916167	-0.0631639733911	-0.027085814625	-0.0118821756914	-0.0518911667168	-0.00959726795554	-0.00247299298644	-0.0264959186316	0.056013468653	-0.0106255803257	-0.0177899058908	0.0553502216935	0.0147194704041	-0.000335589167662	-0.0192278660834	-0.00668776407838	-0.0721331685781	0.0121259782463	-0.0280045345426	-0.0251071434468	0.083320595324	-0.058957722038	0.0175520908087	0.03463466838	0.0187091901898	0.0703157037497	0.0425552986562	-0.00123875506688	0.00819151010364
%	0.234521940351	-0.177384972572	-0.0710662081838	0.110164448619	0.356168359518	-0.0314442738891	-0.178051128983	0.0307852718979	-0.199518486857	-0.163255900145	-0.197179615498	-0.000372701557353	0.185939326882	-0.102707579732	-0.0546118505299	0.0712451711297	0.0474857091904	-0.219647556543	0.0615853480995	-0.148668989539	-0.267783492804	0.178723141551	-0.0446954518557	0.325746387243	-0.077190734446	0.528041481972	0.221609443426	0.0225998219103	-0.154175892472	0.206647947431	-0.172707244754	0.253385365009	0.140087872744	-0.107588537037	-0.250123649836	-0.0431547500193	0.105877891183	0.121713973582	-0.0392784662545	-0.0733600333333	0.227760925889	-0.217806249857	-0.120380081236	0.0360621958971	-0.180081218481	-0.278365194798	0.196904122829	-0.0805926173925	0.203197672963	-0.222624495625	0.0625353232026	-0.196804404259	0.0510562323034	0.0344061106443	0.0453496277332	-0.0459731034935	0.0634677782655	0.183067023754	0.0333888195455	0.0942595377564	-0.181183695793	0.0134776756167	0.0887072384357	-0.00923337694257	0.304060220718	-0.190480843186	-0.218421772122	-0.0762283280492	0.0504572726786	-0.262232244015	0.0112918671221	-0.0825274586678	-0.204058662057	-0.0790745913982	-0.0502122230828	-0.165749907494	-0.047663833946	-0.00877519976348	-0.0958369597793	0.176813960075	-0.0487157218158	-0.0696696043015	0.195329383016	0.0375642850995	-0.0150390844792	-0.0546046309173	-0.00739700114354	-0.227369636297	0.0302468780428	-0.0851178243756	-0.102630406618	0.277082622051	-0.179220214486	0.0650964155793	0.118205599487	0.0527254343033	0.23600359261	0.137873962522	-0.0151373101398	0.0425378121436
Plans	0.0236021280289	-0.0133865457028	-0.00575189897791	0.006499259267	0.0350290127099	-0.00785470381379	-0.018461028114	0.0023762206547	-0.0181373823434	-0.0180883444846	-0.0183436442167	0.0014851258602	0.0200840160251	-0.00495196692646	-0.00385658279993	0.00469780666754	0.00455471035093	-0.0235729180276	0.00419236626476	-0.016048470512	-0.0262981820852	0.0191003661603	0.000950329587795	0.036045011133	-0.00741688720882	0.0494782552123	0.018889144063	0.00607921462506	-0.0149250514805	0.0179527178407	-0.0153318867087	0.0264504607767	0.0183081254363	-0.00995586905628	-0.0267177913338	-0.00517956493422	0.0145573550835	0.0124083720148	-0.00829664431512	-0.0121109681204	0.0266399569809	-0.0162932015955	-0.0133734792471	0.000601179199293	-0.0131731275469	-0.0302646532655	0.0170716494322	-0.00870007369667	0.0251735430211	-0.0254062023014	0.0019742839504	-0.020068841055	0.00203473446891	0.000997863593511	0.000555384787731	-0.0040625045076	0.00866653490812	0.0212376583368	3.00952524412e-05	0.00574285537004	-0.02260296233	0.00623988499865	0.00722455978394	0.00153830647469	0.0336165092885	-0.0232718531042	-0.0223818290979	-0.00707470020279	0.00597545411438	-0.0204724352807	0.00570242386311	-0.00685994001105	-0.0183109287173	-0.00935219507664	-0.0054695517756	-0.0133854709566	-0.00668832426891	-0.00508862687275	-0.0112600727007	0.0176065228879	-0.00781242270023	-0.00772215146571	0.0246011652052	0.00862955767661	-0.000558898202144	-0.00164999067783	0.00177486345638	-0.0175299849361	0.00619011744857	-0.0118225486949	-0.0110091641545	0.0237695369869	-0.0190444588661	0.0106849083677	0.00914720725268	0.00813140161335	0.0187106467783	0.0170957613736	-0.000858193729073	0.00110246171243
After	0.0824786871672	-0.0633610412478	-0.0269157402217	0.0436010658741	0.130139902234	-0.0153764002025	-0.0678655877709	0.0120108425617	-0.0707212463021	-0.0568321458995	-0.0677778273821	-0.0037571801804	0.0731683298945	-0.0316991657019	-0.0154075557366	0.028882406652	0.0131906894967	-0.0777153596282	0.0236923806369	-0.0553142651916	-0.0985580980778	0.0706119686365	-0.0184388421476	0.124062545598	-0.0282505564392	0.190962567925	0.0818396285176	0.0106323231012	-0.0540482029319	0.0762625932693	-0.0662815645337	0.0937566831708	0.054125007242	-0.0452042892575	-0.0892208367586	-0.0173201132566	0.0398441553116	0.0405524671078	-0.0115469098091	-0.0316918343306	0.0820242837071	-0.0773577168584	-0.0435961969197	0.0127957677469	-0.0634091421962	-0.0992298573256	0.0779828503728	-0.0298967957497	0.0733615234494	-0.0839442685246	0.0170060358942	-0.0773930698633	0.0219400078058	0.0177801437676	0.0225947294384	-0.0131397824734	0.0199354011565	0.0720877349377	0.00973270647228	0.0340863727033	-0.068635545671	0.00400860328227	0.0310840941966	-0.00315239233896	0.10856153816	-0.0727845951915	-0.0858428552747	-0.0313916094601	0.015411939472	-0.0945112407207	0.000766790763009	-0.0281660873443	-0.0759205818176	-0.0289746653289	-0.0177959594876	-0.0586577095091	-0.0191566981375	0.000226058808039	-0.0293315518647	0.0628735274076	-0.0187546759844	-0.0295991562307	0.0781534612179	0.0135341407731	-0.00317618483678	-0.0247692018747	-0.00321921799332	-0.0855270400643	0.00762609019876	-0.0317512117326	-0.0328050106764	0.0987386405468	-0.0663473457098	0.0258492417634	0.0383788533509	0.0141249196604	0.0890178903937	0.0546439178288	-0.00637677172199	0.0191019438207
-	0.258466929197	-0.200139686465	-0.0828197523952	0.119162924588	0.395212352276	-0.0385147146881	-0.186575084925	0.0283662602305	-0.215277224779	-0.182162284851	-0.211853668094	-0.00250788312405	0.209643647075	-0.110733389854	-0.0570044443011	0.0856122747064	0.0513321831822	-0.236939698458	0.0700887292624	-0.162571445107	-0.291948854923	0.200318574905	-0.0449753403664	0.350934207439	-0.0870042517781	0.579305171967	0.244073823094	0.0304107964039	-0.170761168003	0.226542502642	-0.194865077734	0.279498904943	0.160272657871	-0.118785262108	-0.275395095348	-0.0551809929311	0.11065594852	0.126888737082	-0.0406978316605	-0.0842275694013	0.246561825275	-0.235767573118	-0.129370823503	0.0289688985795	-0.195088252425	-0.302765667439	0.22097094357	-0.0902232304215	0.226612612605	-0.245278581977	0.0671980232	-0.221834942698	0.0600032843649	0.0414613075554	0.0507507845759	-0.0488652214408	0.0658729374409	0.200407803059	0.0332693867385	0.105879046023	-0.201683819294	0.0267929565161	0.099279999733	-0.0151442792267	0.3384103477	-0.200608342886	-0.246199920774	-0.0916776955128	0.0510729290545	-0.283948600292	0.0130333648995	-0.0904401391745	-0.223690390587	-0.0854780599475	-0.0456587672234	-0.179124474525	-0.043411873281	-0.00995619874448	-0.0988360792398	0.194633901119	-0.0543857365847	-0.0814712867141	0.22198368609	0.0436474233866	-0.00686809513718	-0.0631443038583	-0.0117160547525	-0.252629488707	0.0443555563688	-0.104075096548	-0.110354945064	0.30878970027	-0.198782905936	0.0681912973523	0.127361699939	0.0551403388381	0.254736036062	0.159703835845	-0.00970382988453	0.0462962053716
Understand	0.17284090817	-0.129789113998	-0.0553270839155	0.0826966837049	0.261967539787	-0.0223192460835	-0.131584092975	0.0195715278387	-0.149783477187	-0.117006316781	-0.143380999565	-0.0100511498749	0.139938503504	-0.0763607025146	-0.0389682836831	0.0586216524243	0.0368453189731	-0.16217584908	0.0487381033599	-0.104199022055	-0.199413791299	0.13198800385	-0.0246565621346	0.242442801595	-0.0514228604734	0.39215478301	0.166254207492	0.0119235450402	-0.120731070638	0.1468308568	-0.129206776619	0.192292958498	0.110868573189	-0.0775702148676	-0.185440853238	-0.0366318449378	0.0817511156201	0.094455935061	-0.026062881574	-0.0514445342124	0.166610702872	-0.16247600317	-0.08281904459	0.0217354483902	-0.130293592811	-0.209633484483	0.146182045341	-0.0588372349739	0.156642735004	-0.171656429768	0.0403000079095	-0.15091098845	0.0363280773163	0.0323254689574	0.0332117304206	-0.0369250141084	0.0507010854781	0.138421013951	0.0184352062643	0.0783198028803	-0.137259796262	0.0137139605358	0.0669773668051	-0.00322426646017	0.225358575583	-0.140061229467	-0.162171408534	-0.0623798817396	0.0385624170303	-0.191973775625	0.00911989901215	-0.0584772527218	-0.153112381697	-0.0610888935626	-0.0296530686319	-0.124841935933	-0.028684174642	-0.0100552551448	-0.0625538229942	0.129157349467	-0.0330272614956	-0.0495433397591	0.150649487972	0.0328451916575	-0.0114144720137	-0.0401359833777	-0.0121100442484	-0.165303245187	0.0269657615572	-0.0642717257142	-0.0715480819345	0.208412989974	-0.132505118847	0.0450190976262	0.0869742557406	0.0347605645657	0.174153193831	0.103226281703	-0.00959445349872	0.0281045045704
Ownership	0.0946549773216	-0.0776119381189	-0.0270490609109	0.0473343357444	0.14637440443	-0.0171076804399	-0.0683999955654	0.0113499704748	-0.0806095302105	-0.0698344632983	-0.0751554071903	-0.000373675575247	0.0831869840622	-0.0430031940341	-0.0244201403111	0.030867503956	0.0145910764113	-0.0852319672704	0.0226233322173	-0.0583811476827	-0.111502535641	0.0747518241405	-0.0216669533402	0.134584635496	-0.0312934070826	0.224440321326	0.0947839096189	0.00508785853162	-0.0674217641354	0.0889829322696	-0.0708552449942	0.106956981122	0.0608573742211	-0.044848728925	-0.100579239428	-0.0182955693454	0.0473035089672	0.0458650961518	-0.0124415419996	-0.02741859667	0.0976215824485	-0.0922133550048	-0.0444752760231	0.011446563527	-0.0722987055779	-0.112651489675	0.0838094949722	-0.0307236090302	0.0869999602437	-0.0911477580667	0.0248418617994	-0.0811330527067	0.0184730775654	0.0132752181962	0.0242438316345	-0.0148381963372	0.0248575992882	0.081064119935	0.0105563541874	0.0409443415701	-0.0782854259014	0.0070258337073	0.0336075760424	-0.00426985230297	0.129523530602	-0.0743865519762	-0.0907556414604	-0.0297728925943	0.0202797725797	-0.109411165118	0.00136395881418	-0.0346897281706	-0.0824427902699	-0.0355531536043	-0.0176105145365	-0.0693959146738	-0.0175169277936	-0.000735240289941	-0.0365500338376	0.0738200619817	-0.0202452205122	-0.0309772994369	0.0811288356781	0.0165640916675	-0.00411451933905	-0.0261723175645	-0.00258281640708	-0.0980507656932	0.0099901901558	-0.0336575210094	-0.0429585464299	0.11128077656	-0.0762428119779	0.0246363077313	0.051213670522	0.0158287659287	0.0953521281481	0.0575134083629	-0.00315183144994	0.017586234957
Integration/Interface	0.165780603886	-0.13034042716	-0.0468680299819	0.0749926045537	0.245804980397	-0.0256498679519	-0.125935316086	0.0155690321699	-0.140066087246	-0.113043874502	-0.140155464411	-0.00722542358562	0.135057464242	-0.0681563615799	-0.0379951037467	0.0555874109268	0.027396896854	-0.147581040859	0.0405710674822	-0.103452183306	-0.184395968914	0.120936341584	-0.0302908997983	0.226903647184	-0.0564527250826	0.375029891729	0.150318980217	0.013783801347	-0.111328147352	0.146724298596	-0.124236084521	0.180597051978	0.102690368891	-0.0741208344698	-0.180450603366	-0.0333794206381	0.0712988004088	0.087142907083	-0.0244283005595	-0.0567781217396	0.156348720193	-0.149604380131	-0.078819014132	0.018667627126	-0.132147371769	-0.200153619051	0.137339904904	-0.0614204667509	0.143921837211	-0.156490594149	0.0456925369799	-0.14216247201	0.0414450578392	0.0272200051695	0.0361273624003	-0.0299710817635	0.0402981713414	0.131455883384	0.0213370900601	0.0655816420913	-0.129724636674	0.0157730095088	0.0622649118304	-0.0037887042854	0.212661653757	-0.134412914515	-0.152807995677	-0.0552476234734	0.0405722074211	-0.17541718483	0.00623663607985	-0.0589480549097	-0.144202277064	-0.0567334741354	-0.0339164324105	-0.111985608935	-0.0310521256179	-0.00829030293971	-0.0602353364229	0.123479112983	-0.0344550460577	-0.0535825751722	0.14273622632	0.0293798558414	-0.00507616158575	-0.0418365933001	-0.00633109873161	-0.161898478866	0.0235252249986	-0.0581755824387	-0.0665023550391	0.19699716568	-0.129260405898	0.0481734536588	0.0838767588139	0.0371801033616	0.160412102938	0.0995670333505	-0.0118499640375	0.0343892872334
Case	0.126271724701	-0.0983293652534	-0.0458797737956	0.0556746944785	0.200410753489	-0.0147213404998	-0.0910167917609	0.0121306423098	-0.107468850911	-0.0895133540034	-0.104332357645	-0.00200681667775	0.111999608576	-0.0591133460402	-0.0251819901168	0.045108795166	0.0216159150004	-0.122542068362	0.0296995602548	-0.0846041887999	-0.149633064866	0.102754957974	-0.0174699388444	0.178302198648	-0.046366661787	0.297016263008	0.126618951559	0.0140190823004	-0.0851778611541	0.11276909709	-0.0959714874625	0.136085018516	0.0809276923537	-0.0658808276057	-0.134106457233	-0.0250464007258	0.0572488345206	0.0685441866517	-0.0171352773905	-0.0421153828502	0.123867921531	-0.118378661573	-0.0627707466483	0.0199034381658	-0.105290599167	-0.150774359703	0.113135367632	-0.0433149971068	0.11384499073	-0.123054854572	0.0326435044408	-0.113521337509	0.031389772892	0.0229470729828	0.025735091418	-0.0271760281175	0.0287859514356	0.104939498007	0.0226141382009	0.0533838570118	-0.10216923058	0.015656420961	0.0492591522634	-0.00162534031551	0.168044522405	-0.108615502715	-0.123855911195	-0.048773419112	0.0318708904088	-0.146320387721	0.0113666681573	-0.0450274497271	-0.118450216949	-0.0414474233985	-0.0275327041745	-0.0914579182863	-0.0237174313515	-0.0140410531312	-0.0521325394511	0.0947558879852	-0.0278359688818	-0.037989731878	0.11459235847	0.0246317368001	-0.0029468734283	-0.0353000760078	-0.00849458761513	-0.130899265409	0.021082719788	-0.0533609315753	-0.0519343651831	0.156966969371	-0.102270230651	0.0403286963701	0.06851028651	0.026018589735	0.130087912083	0.0850428715348	-0.00251864339225	0.0217534340918
